harvest_age_hrs,crop_type,distance_km,ambient_temp_c,humidity_pct,rainfall_48h_mm,travel_time_hrs,region,season_month,farmer_experience,bin_quality,vehicle_type,risk_score,risk_label
3.04,leafy_greens,8.59,25.55,66.13,2.99,0.5,maharashtra_2,4,novice,good,covered,36.58,RISKY
787.22,onion,6.72,24.65,69.36,5.31,0.5,maharashtra_3,1,expert,poor,open,63.42,RISKY
490.26,onion,26.43,27.7,64.13,4.27,0.5,maharashtra_1,4,expert,poor,open,57.79,RISKY
16.89,tomato,36.86,24.37,65.78,3.97,0.5,maharashtra_3,2,novice,fair,refrigerated,40.38,RISKY
39.72,tomato,6.83,24.32,73.6,2.55,0.5,maharashtra_3,8,novice,fair,covered,62.83,RISKY
752.04,onion,15.96,32.12,50.8,2.09,0.56,maharashtra_2,5,moderate,poor,covered,82.11,CRITICAL
35.42,tomato,7.49,26.76,69.92,10.95,0.5,maharashtra_3,2,novice,fair,covered,68.87,RISKY
418.94,onion,6.05,30.75,53.26,0.28,0.5,maharashtra_1,3,moderate,good,refrigerated,35.22,RISKY
27.21,leafy_greens,3.67,29.89,55.77,2.99,0.5,maharashtra_3,12,moderate,fair,open,83.87,CRITICAL
119.49,onion,7.78,27.38,68.83,1.46,0.5,maharashtra_3,3,novice,poor,open,51.33,RISKY
383.56,onion,23.14,28.24,63.81,2.1,0.52,maharashtra_2,5,expert,poor,covered,52.05,RISKY
367.95,onion,22.22,29.97,57.92,7.09,1.44,maharashtra_1,11,expert,good,open,41.45,RISKY
1681.27,potato,7.21,23.27,84.26,1.63,0.5,maharashtra_3,6,moderate,good,open,39.59,RISKY
1296.0,onion,6.14,24.14,65.28,13.98,0.5,maharashtra_3,4,moderate,good,covered,60.26,RISKY
129.6,tomato,45.89,34.37,48.04,2.77,1.52,maharashtra_2,1,expert,fair,covered,87.66,CRITICAL
417.67,onion,24.48,25.05,69.86,7.15,1.31,maharashtra_1,10,novice,good,open,65.58,RISKY
172.8,eggplant,5.19,25.62,57.7,2.21,0.61,maharashtra_3,11,expert,good,covered,57.73,RISKY
129.62,eggplant,2.86,27.95,64.36,4.22,0.5,maharashtra_1,3,moderate,good,open,73.47,CRITICAL
7.05,leafy_greens,6.77,29.41,55.74,37.51,0.5,maharashtra_3,3,expert,poor,open,65.19,RISKY
380.62,onion,7.55,35.37,40.0,4.0,0.5,maharashtra_2,5,moderate,poor,open,63.22,RISKY
122.53,onion,47.89,27.55,59.31,0.48,1.0,maharashtra_1,2,expert,good,covered,32.88,SAFE
17.94,leafy_greens,24.6,22.7,72.69,2.86,0.5,maharashtra_1,1,novice,poor,refrigerated,60.81,RISKY
527.41,potato,6.08,28.55,60.22,7.35,0.5,maharashtra_1,1,moderate,good,open,40.39,RISKY
2084.6,potato,13.19,29.36,60.35,35.88,0.5,maharashtra_3,9,moderate,good,open,83.36,CRITICAL
547.01,potato,15.92,35.06,48.0,2.97,0.51,maharashtra_2,5,moderate,fair,open,48.51,RISKY
624.85,potato,29.8,28.39,61.13,4.95,1.12,maharashtra_2,1,expert,good,open,40.75,RISKY
25.49,leafy_greens,5.81,34.51,42.74,1.08,0.5,maharashtra_2,4,expert,good,covered,62.24,RISKY
1114.95,onion,6.36,28.43,63.24,83.87,0.75,maharashtra_1,4,moderate,fair,open,83.4,CRITICAL
640.25,onion,7.96,30.93,51.43,3.31,0.5,maharashtra_1,5,moderate,good,open,66.52,RISKY
43.71,eggplant,32.99,21.7,70.05,58.66,1.91,maharashtra_3,10,moderate,fair,open,71.83,CRITICAL
323.76,potato,9.69,27.37,56.13,4.56,0.5,maharashtra_1,8,moderate,poor,open,45.1,RISKY
60.01,onion,15.07,21.64,77.89,2.5,0.78,maharashtra_3,5,moderate,fair,open,25.93,SAFE
49.33,leafy_greens,14.93,24.33,79.59,5.21,0.56,maharashtra_3,8,expert,fair,covered,67.07,RISKY
78.0,eggplant,8.73,22.58,70.88,0.84,0.82,maharashtra_3,1,expert,fair,covered,56.02,RISKY
626.39,potato,26.79,31.36,62.04,2.3,0.5,maharashtra_1,8,novice,poor,refrigerated,38.34,RISKY
72.77,leafy_greens,9.21,22.16,83.21,1.17,0.5,maharashtra_1,11,novice,good,covered,72.01,CRITICAL
23.19,tomato,31.45,32.3,49.27,2.94,0.5,maharashtra_2,3,moderate,fair,open,71.62,CRITICAL
590.48,onion,2.6,27.75,69.76,37.14,0.55,maharashtra_3,3,expert,fair,covered,67.95,RISKY
86.4,leafy_greens,29.99,31.76,49.43,8.28,1.59,maharashtra_1,5,novice,good,open,100.0,CRITICAL
33.8,tomato,11.04,26.82,66.03,0.33,0.58,maharashtra_3,10,novice,good,open,75.92,CRITICAL
15.87,tomato,18.06,23.63,82.75,48.4,0.72,maharashtra_1,8,novice,good,open,52.55,RISKY
2270.18,potato,7.11,28.77,56.76,24.75,0.5,maharashtra_1,11,novice,poor,open,100.0,CRITICAL
17.57,leafy_greens,2.34,32.2,50.67,0.1,0.5,maharashtra_1,2,novice,fair,open,94.48,CRITICAL
22.39,tomato,15.45,37.63,40.0,1.04,0.5,maharashtra_2,1,moderate,poor,covered,81.96,CRITICAL
19.56,leafy_greens,24.91,25.92,77.54,5.21,0.66,maharashtra_3,11,novice,fair,refrigerated,40.67,RISKY
3888.0,potato,24.1,27.65,64.27,3.46,0.5,maharashtra_1,1,expert,fair,open,62.35,RISKY
66.74,eggplant,20.14,33.85,48.69,2.08,0.63,maharashtra_2,1,moderate,poor,open,82.54,CRITICAL
22.33,tomato,42.63,29.35,55.94,1.27,0.71,maharashtra_2,12,expert,poor,open,74.27,CRITICAL
65.04,eggplant,3.47,24.4,65.13,2.54,0.5,maharashtra_1,7,novice,fair,open,71.44,CRITICAL
726.23,onion,11.24,34.69,45.25,0.63,0.69,maharashtra_2,8,novice,poor,open,95.96,CRITICAL
489.92,onion,3.21,38.28,40.0,37.67,0.5,maharashtra_2,12,novice,fair,open,74.15,CRITICAL
40.47,leafy_greens,15.09,32.46,49.55,7.56,1.11,maharashtra_2,1,expert,good,refrigerated,57.32,RISKY
38.72,leafy_greens,4.52,28.89,55.38,18.34,0.5,maharashtra_3,1,expert,poor,open,84.26,CRITICAL
52.61,leafy_greens,22.42,19.74,84.69,1.89,0.5,maharashtra_1,6,expert,fair,refrigerated,47.19,RISKY
709.46,onion,14.16,28.58,58.75,25.89,0.79,maharashtra_1,8,novice,fair,open,69.9,RISKY
35.19,leafy_greens,7.6,26.99,62.13,45.14,0.5,maharashtra_3,6,moderate,fair,covered,83.45,CRITICAL
488.08,onion,7.24,26.91,68.79,1.44,0.5,maharashtra_1,2,moderate,good,open,64.0,RISKY
17.0,leafy_greens,43.51,21.63,82.7,0.43,0.75,maharashtra_1,6,moderate,good,open,54.96,RISKY
76.28,leafy_greens,8.88,28.23,68.4,6.63,0.5,maharashtra_3,12,expert,good,open,68.69,RISKY
79.78,tomato,3.32,26.78,68.89,0.31,0.66,maharashtra_1,12,novice,fair,covered,96.12,CRITICAL
45.48,tomato,33.94,33.03,46.0,0.7,0.5,maharashtra_2,2,moderate,good,covered,69.01,RISKY
1645.34,potato,6.51,23.48,72.24,7.53,0.5,maharashtra_1,3,moderate,fair,open,52.52,RISKY
2396.52,potato,18.98,25.85,62.7,0.83,0.8,maharashtra_3,4,novice,fair,open,78.81,CRITICAL
16.37,eggplant,10.28,28.19,58.53,0.21,0.5,maharashtra_2,12,moderate,good,open,37.2,RISKY
86.9,tomato,2.39,26.98,63.46,5.13,0.5,maharashtra_1,9,expert,poor,open,92.11,CRITICAL
2256.03,potato,3.78,28.91,70.39,3.82,0.5,maharashtra_3,9,moderate,fair,refrigerated,43.91,RISKY
83.01,tomato,11.35,31.13,45.4,7.36,0.5,maharashtra_1,9,expert,good,covered,82.42,CRITICAL
71.58,eggplant,12.93,26.05,74.02,15.25,0.5,maharashtra_3,5,moderate,good,covered,53.84,RISKY
56.87,leafy_greens,8.09,25.8,67.99,2.12,0.5,maharashtra_3,9,expert,fair,covered,74.86,CRITICAL
23.22,tomato,21.27,30.46,62.3,1.37,0.79,maharashtra_3,3,moderate,fair,open,69.46,RISKY
1227.53,onion,23.58,31.81,47.05,34.7,0.71,maharashtra_2,6,moderate,good,open,63.76,RISKY
32.55,tomato,37.42,23.57,78.5,0.52,0.54,maharashtra_3,4,moderate,fair,open,51.5,RISKY
24.07,tomato,29.88,28.74,55.72,0.68,0.5,maharashtra_2,11,expert,fair,refrigerated,41.92,RISKY
598.17,onion,32.57,25.24,60.7,0.78,1.76,maharashtra_1,6,novice,poor,refrigerated,57.18,RISKY
1296.0,onion,4.14,27.83,61.04,5.63,0.5,maharashtra_1,2,moderate,good,covered,64.27,RISKY
24.86,leafy_greens,37.81,28.94,54.57,0.47,1.01,maharashtra_1,8,novice,poor,covered,100.0,CRITICAL
82.0,leafy_greens,10.13,29.24,57.94,21.79,0.5,maharashtra_2,1,moderate,good,open,85.24,CRITICAL
39.31,tomato,6.96,24.61,64.9,14.44,1.16,maharashtra_1,12,expert,good,covered,59.68,RISKY
19.13,leafy_greens,10.71,29.36,61.85,71.64,0.5,maharashtra_3,7,novice,good,open,80.66,CRITICAL
14.34,leafy_greens,56.95,38.38,40.0,3.48,0.9,maharashtra_2,11,moderate,fair,covered,86.08,CRITICAL
71.78,tomato,5.66,37.18,40.0,0.46,0.5,maharashtra_2,8,expert,good,open,77.16,CRITICAL
26.06,tomato,4.51,30.14,49.52,14.19,0.5,maharashtra_3,7,novice,fair,refrigerated,47.36,RISKY
8.35,leafy_greens,4.65,32.77,41.19,21.81,0.5,maharashtra_2,2,moderate,fair,open,67.68,RISKY
86.4,leafy_greens,26.91,24.98,65.65,12.44,1.2,maharashtra_2,2,expert,good,open,79.19,CRITICAL
66.58,tomato,4.34,33.89,40.0,0.93,0.5,maharashtra_2,11,moderate,fair,open,100.0,CRITICAL
474.04,onion,44.46,20.48,81.25,31.11,1.54,maharashtra_3,11,novice,poor,covered,72.96,CRITICAL
40.42,tomato,4.35,25.95,70.94,3.08,0.5,maharashtra_3,10,expert,fair,open,59.4,RISKY
1072.78,onion,2.4,33.28,56.2,4.67,0.63,maharashtra_1,8,novice,good,covered,67.44,RISKY
2538.93,potato,2.19,24.71,64.54,8.2,0.5,maharashtra_1,8,moderate,good,covered,65.91,RISKY
677.43,onion,3.6,33.86,42.0,59.08,0.5,maharashtra_2,12,expert,fair,refrigerated,54.84,RISKY
2249.42,potato,50.44,28.52,59.15,1.86,1.79,maharashtra_1,11,moderate,poor,covered,83.71,CRITICAL
795.88,onion,18.14,24.49,71.78,20.02,0.5,maharashtra_1,7,moderate,fair,open,79.26,CRITICAL
66.83,tomato,7.86,35.3,40.0,2.5,0.5,maharashtra_2,10,novice,fair,refrigerated,72.86,CRITICAL
351.49,onion,13.91,22.6,80.74,15.05,1.11,maharashtra_1,10,expert,poor,open,64.46,RISKY
56.99,leafy_greens,4.78,30.86,53.28,2.41,0.66,maharashtra_2,12,novice,fair,open,100.0,CRITICAL
491.5,onion,2.34,29.82,48.51,6.19,0.6,maharashtra_1,8,expert,fair,refrigerated,37.78,RISKY
1570.45,potato,8.39,30.83,55.87,4.0,0.5,maharashtra_2,5,expert,fair,open,50.9,RISKY
20.13,tomato,9.92,24.31,60.92,6.23,0.5,maharashtra_3,7,moderate,good,open,50.51,RISKY
8.59,leafy_greens,51.27,24.42,65.33,0.79,1.69,maharashtra_3,12,novice,fair,open,68.19,RISKY
122.77,tomato,21.11,31.56,56.24,0.91,0.88,maharashtra_1,1,expert,poor,open,91.56,CRITICAL
8.14,leafy_greens,2.69,22.83,77.98,0.45,1.03,maharashtra_3,3,expert,good,open,46.85,RISKY
134.36,eggplant,21.6,35.21,40.0,0.06,0.5,maharashtra_2,3,moderate,fair,open,79.26,CRITICAL
2620.87,potato,19.64,24.52,78.6,35.45,0.57,maharashtra_1,12,moderate,fair,open,63.09,RISKY
87.32,eggplant,16.69,29.76,48.56,2.88,0.53,maharashtra_2,9,expert,good,covered,67.93,RISKY
1239.31,potato,11.37,34.32,46.11,5.9,0.69,maharashtra_2,10,expert,fair,covered,51.56,RISKY
204.96,onion,45.87,27.79,65.93,1.96,0.56,maharashtra_3,8,moderate,good,open,46.24,RISKY
12.74,leafy_greens,16.11,20.42,78.41,0.28,0.5,maharashtra_1,10,novice,fair,open,62.65,RISKY
9.85,leafy_greens,2.87,33.33,50.27,6.78,1.18,maharashtra_2,11,expert,good,refrigerated,40.22,RISKY
76.43,tomato,27.28,23.78,65.55,7.41,0.77,maharashtra_3,12,moderate,poor,open,100.0,CRITICAL
817.56,onion,3.87,31.53,52.92,19.77,0.63,maharashtra_1,7,expert,fair,open,72.02,CRITICAL
112.6,tomato,33.86,23.72,76.49,0.74,0.64,maharashtra_1,10,moderate,good,open,69.56,RISKY
841.68,potato,3.66,27.85,57.8,0.99,0.74,maharashtra_2,1,expert,good,refrigerated,27.55,SAFE
356.39,onion,14.12,35.16,40.0,12.56,1.01,maharashtra_2,7,moderate,poor,open,66.96,RISKY
61.78,tomato,96.46,29.74,53.29,0.9,2.93,maharashtra_2,10,expert,fair,covered,88.43,CRITICAL
381.95,onion,36.73,25.15,60.03,4.52,1.46,maharashtra_3,2,novice,good,open,55.59,RISKY
36.94,tomato,15.96,39.04,40.0,11.11,1.0,maharashtra_2,3,expert,fair,covered,74.05,CRITICAL
129.6,tomato,7.19,31.24,40.49,82.78,0.5,maharashtra_1,8,novice,fair,open,100.0,CRITICAL
11.32,leafy_greens,40.84,29.36,53.04,6.9,1.1,maharashtra_1,11,expert,poor,covered,51.62,RISKY
2171.23,potato,8.62,30.9,52.15,12.39,0.5,maharashtra_2,1,novice,fair,refrigerated,54.49,RISKY
172.8,eggplant,20.42,37.35,41.88,6.18,0.5,maharashtra_2,12,expert,good,covered,52.39,RISKY
129.6,tomato,8.16,28.69,61.19,0.02,0.5,maharashtra_3,8,expert,fair,covered,78.61,CRITICAL
37.2,leafy_greens,45.36,28.62,56.42,7.76,1.72,maharashtra_2,6,moderate,good,covered,86.67,CRITICAL
17.04,tomato,16.45,28.62,56.46,5.27,0.5,maharashtra_1,5,expert,good,covered,42.25,RISKY
47.2,tomato,7.13,30.24,53.12,0.98,0.59,maharashtra_1,12,novice,poor,open,100.0,CRITICAL
563.37,onion,3.85,22.66,76.39,3.54,0.5,maharashtra_3,12,moderate,poor,covered,75.11,CRITICAL
866.01,onion,12.32,27.83,58.63,62.31,0.51,maharashtra_3,4,moderate,poor,covered,92.58,CRITICAL
929.11,potato,48.67,18.54,91.88,11.86,1.67,maharashtra_1,10,moderate,good,covered,14.41,SAFE
911.8,potato,41.35,33.37,43.05,32.83,2.45,maharashtra_1,1,moderate,poor,covered,63.95,RISKY
45.55,tomato,4.78,27.76,60.55,50.66,0.5,maharashtra_3,7,moderate,good,open,76.73,CRITICAL
3469.32,potato,42.28,23.35,85.65,2.47,1.5,maharashtra_3,5,expert,good,refrigerated,22.77,SAFE
40.11,leafy_greens,13.88,28.86,58.92,4.34,1.04,maharashtra_1,3,novice,poor,covered,100.0,CRITICAL
114.16,eggplant,6.24,26.76,63.06,2.78,0.5,maharashtra_3,12,novice,good,refrigerated,44.58,RISKY
3.6,leafy_greens,8.42,27.26,55.42,4.06,0.5,maharashtra_1,6,expert,poor,open,62.25,RISKY
96.47,eggplant,12.5,32.0,48.33,3.19,0.5,maharashtra_2,3,moderate,poor,covered,100.0,CRITICAL
15.55,tomato,20.1,21.94,76.17,1.41,0.78,maharashtra_3,6,moderate,good,open,32.11,SAFE
20.03,eggplant,15.2,32.32,52.17,1.68,1.07,maharashtra_2,10,expert,poor,open,46.35,RISKY
10.13,tomato,10.36,24.77,82.36,5.05,0.98,maharashtra_1,1,novice,good,refrigerated,33.67,SAFE
51.84,leafy_greens,21.06,21.73,78.98,39.51,0.54,maharashtra_3,9,moderate,good,open,78.32,CRITICAL
27.81,leafy_greens,12.15,21.42,82.6,1.66,0.63,maharashtra_2,3,moderate,fair,covered,61.88,RISKY
384.11,onion,3.29,28.7,55.94,3.18,0.5,maharashtra_1,11,novice,fair,refrigerated,48.74,RISKY
51.94,eggplant,4.17,26.85,70.75,1.86,0.5,maharashtra_3,6,novice,fair,open,67.43,RISKY
35.83,tomato,32.19,23.78,68.73,25.6,1.17,maharashtra_3,5,expert,fair,open,62.76,RISKY
7.74,tomato,11.12,37.67,40.0,0.54,0.55,maharashtra_2,8,moderate,good,open,66.76,RISKY
11.72,tomato,11.47,25.06,70.51,4.93,0.7,maharashtra_1,4,novice,poor,open,63.96,RISKY
129.6,tomato,42.05,20.73,81.41,6.28,1.06,maharashtra_3,5,moderate,good,covered,45.05,RISKY
10.68,tomato,5.64,23.43,67.08,6.09,0.5,maharashtra_1,4,moderate,poor,covered,40.8,RISKY
2.56,leafy_greens,7.66,33.65,40.97,8.66,0.73,maharashtra_2,10,novice,good,open,61.73,RISKY
570.75,potato,8.71,28.21,62.29,7.29,0.5,maharashtra_1,11,expert,poor,covered,42.97,RISKY
409.73,onion,11.93,29.26,64.96,11.03,0.5,maharashtra_3,5,moderate,poor,open,68.48,RISKY
1163.32,onion,22.83,26.4,67.54,51.31,1.32,maharashtra_3,7,expert,good,open,61.89,RISKY
129.91,eggplant,14.31,35.75,40.0,5.2,0.74,maharashtra_2,5,expert,good,open,61.76,RISKY
102.39,tomato,20.12,28.2,55.04,1.31,0.75,maharashtra_3,2,moderate,fair,open,89.1,CRITICAL
101.08,eggplant,16.84,32.16,43.23,0.8,0.5,maharashtra_2,11,moderate,fair,open,85.2,CRITICAL
26.84,tomato,9.1,32.88,49.9,7.98,0.62,maharashtra_2,11,moderate,good,covered,59.03,RISKY
11.32,tomato,9.1,23.83,62.1,0.91,0.5,maharashtra_3,8,expert,poor,refrigerated,29.13,SAFE
12.21,leafy_greens,8.08,27.46,69.62,4.23,0.5,maharashtra_1,12,moderate,fair,covered,52.58,RISKY
50.01,tomato,8.79,31.41,55.01,0.66,0.5,maharashtra_1,6,moderate,good,open,73.69,CRITICAL
472.43,onion,35.15,26.97,58.92,15.45,1.59,maharashtra_2,4,novice,fair,open,73.87,CRITICAL
1296.0,onion,10.88,28.43,62.13,2.28,0.5,maharashtra_3,11,moderate,good,covered,61.71,RISKY
47.74,tomato,13.38,40.0,40.0,1.09,0.5,maharashtra_2,8,expert,good,refrigerated,49.84,RISKY
355.81,onion,37.17,26.04,64.21,11.31,1.07,maharashtra_1,2,moderate,fair,refrigerated,42.07,RISKY
552.79,onion,6.88,27.65,55.74,17.64,0.8,maharashtra_2,2,novice,good,covered,74.89,CRITICAL
27.15,leafy_greens,4.1,30.93,58.01,2.97,0.5,maharashtra_1,12,moderate,good,covered,71.84,CRITICAL
3888.0,potato,57.73,29.58,55.64,0.35,1.61,maharashtra_2,4,novice,good,open,80.87,CRITICAL
136.26,eggplant,4.09,27.96,58.16,1.32,0.61,maharashtra_2,6,novice,fair,open,81.21,CRITICAL
126.13,tomato,18.16,26.27,70.81,0.59,1.1,maharashtra_1,6,moderate,good,covered,84.94,CRITICAL
104.41,eggplant,17.12,30.49,52.74,1.11,0.68,maharashtra_3,12,novice,good,open,82.48,CRITICAL
158.49,eggplant,32.94,32.74,59.97,12.43,2.04,maharashtra_2,1,expert,good,open,66.23,RISKY
107.76,tomato,18.29,23.64,68.22,24.0,1.66,maharashtra_3,7,moderate,good,open,66.33,RISKY
14.43,leafy_greens,60.16,25.12,70.51,0.74,1.5,maharashtra_2,5,moderate,poor,refrigerated,58.87,RISKY
84.92,tomato,64.01,31.11,49.24,2.04,1.78,maharashtra_2,6,expert,good,covered,70.42,CRITICAL
66.39,tomato,8.61,23.69,85.14,23.44,0.5,maharashtra_3,11,novice,good,covered,60.41,RISKY
110.13,eggplant,13.07,24.84,59.21,2.75,0.5,maharashtra_1,12,moderate,good,refrigerated,42.18,RISKY
14.57,tomato,3.86,29.0,57.85,4.06,0.53,maharashtra_1,12,novice,good,refrigerated,41.8,RISKY
2682.73,potato,2.71,30.68,60.32,22.0,0.5,maharashtra_1,11,moderate,fair,open,77.63,CRITICAL
334.41,onion,5.29,25.76,61.57,17.64,0.5,maharashtra_3,12,expert,good,open,42.62,RISKY
365.19,onion,8.73,25.0,78.97,2.26,0.99,maharashtra_1,12,novice,fair,covered,68.43,RISKY
48.81,tomato,6.42,27.34,58.97,2.59,0.5,maharashtra_1,8,expert,good,open,65.12,RISKY
38.51,leafy_greens,25.38,33.42,45.52,2.18,0.5,maharashtra_1,10,novice,good,refrigerated,54.85,RISKY
648.98,potato,7.99,28.39,60.25,4.79,0.5,maharashtra_1,11,expert,good,refrigerated,24.35,SAFE
56.34,leafy_greens,28.93,26.28,73.87,3.62,0.72,maharashtra_2,7,expert,fair,open,75.2,CRITICAL
86.54,tomato,17.23,28.31,61.33,4.6,0.5,maharashtra_1,3,moderate,good,refrigerated,62.12,RISKY
25.98,leafy_greens,14.83,37.97,40.0,15.66,0.68,maharashtra_2,2,novice,fair,open,100.0,CRITICAL
38.49,leafy_greens,14.45,26.74,55.72,14.56,0.64,maharashtra_1,7,moderate,poor,covered,97.48,CRITICAL
578.97,onion,5.17,30.28,50.69,6.08,0.5,maharashtra_2,7,moderate,good,refrigerated,45.3,RISKY
328.53,onion,2.46,35.19,40.0,4.48,0.5,maharashtra_2,4,novice,good,open,56.44,RISKY
51.84,tomato,17.08,27.08,70.79,5.63,0.5,maharashtra_1,7,moderate,good,open,60.66,RISKY
13.45,leafy_greens,19.73,32.63,57.0,17.27,1.06,maharashtra_2,7,novice,good,covered,75.72,CRITICAL
39.98,leafy_greens,61.04,30.51,56.41,2.51,1.56,maharashtra_1,3,novice,poor,covered,100.0,CRITICAL
3888.0,potato,8.17,26.71,71.71,2.77,1.03,maharashtra_1,6,expert,good,open,51.24,RISKY
7.73,tomato,5.11,32.36,51.99,1.63,0.5,maharashtra_2,11,moderate,fair,open,53.27,RISKY
861.58,onion,7.38,23.91,80.33,3.01,0.5,maharashtra_1,10,expert,fair,covered,54.24,RISKY
39.29,tomato,6.31,27.0,60.27,4.62,0.65,maharashtra_3,9,expert,good,open,55.39,RISKY
759.65,onion,15.62,24.46,75.86,4.32,0.79,maharashtra_3,5,expert,poor,open,75.36,CRITICAL
28.09,tomato,44.35,32.89,43.86,49.26,2.15,maharashtra_2,6,expert,poor,open,92.3,CRITICAL
1296.0,onion,7.28,31.5,54.26,14.27,0.5,maharashtra_2,3,expert,poor,open,73.42,CRITICAL
1135.18,onion,6.86,30.51,50.68,3.75,0.5,maharashtra_1,2,moderate,poor,open,81.36,CRITICAL
219.32,onion,25.25,25.48,69.31,10.11,1.33,maharashtra_1,4,expert,fair,open,35.3,RISKY
253.27,onion,26.07,24.96,80.8,10.32,0.71,maharashtra_3,9,expert,poor,covered,43.83,RISKY
852.96,onion,21.4,32.47,48.3,2.8,1.17,maharashtra_3,5,expert,fair,covered,62.89,RISKY
73.68,tomato,25.42,36.81,40.0,15.29,0.58,maharashtra_2,12,moderate,fair,open,94.22,CRITICAL
38.72,leafy_greens,21.19,23.83,71.9,40.03,0.88,maharashtra_3,12,moderate,good,covered,78.7,CRITICAL
35.92,tomato,3.03,20.57,82.45,0.99,0.5,maharashtra_1,3,moderate,good,refrigerated,17.16,SAFE
707.07,potato,6.53,28.34,47.56,6.09,0.5,maharashtra_1,1,moderate,good,covered,42.3,RISKY
124.99,onion,2.64,23.23,74.82,1.5,0.85,maharashtra_3,11,expert,poor,refrigerated,28.0,SAFE
5.88,eggplant,4.53,26.62,62.77,17.96,0.5,maharashtra_2,8,moderate,good,open,35.04,RISKY
984.82,onion,3.03,29.07,66.2,6.34,0.5,maharashtra_1,1,novice,fair,open,87.89,CRITICAL
22.92,tomato,2.73,31.78,51.19,1.69,0.5,maharashtra_1,2,novice,poor,open,88.83,CRITICAL
7.03,tomato,5.73,28.4,57.07,1.65,0.5,maharashtra_2,2,moderate,poor,open,69.34,RISKY
946.16,potato,2.9,30.55,51.11,2.09,0.5,maharashtra_2,8,expert,fair,open,42.74,RISKY
77.02,onion,14.34,29.77,63.18,2.77,0.5,maharashtra_1,5,moderate,fair,refrigerated,26.54,SAFE
6.25,leafy_greens,52.67,33.05,47.62,0.39,1.2,maharashtra_2,5,moderate,good,open,63.72,RISKY
74.3,tomato,13.92,25.32,76.63,8.04,0.5,maharashtra_1,3,moderate,good,open,76.02,CRITICAL
172.8,eggplant,20.93,26.94,69.72,1.04,1.18,maharashtra_1,12,moderate,fair,open,77.4,CRITICAL
1920.96,potato,10.12,38.42,40.0,2.14,0.87,maharashtra_2,5,moderate,fair,open,72.07,CRITICAL
41.36,eggplant,5.98,27.1,67.48,16.45,0.5,maharashtra_3,10,moderate,fair,open,47.56,RISKY
637.65,onion,29.68,31.82,44.29,2.15,0.71,maharashtra_2,1,expert,fair,covered,58.6,RISKY
63.61,eggplant,24.02,26.78,69.17,4.6,0.5,maharashtra_3,9,novice,fair,open,66.32,RISKY
467.66,onion,12.93,34.82,40.0,1.15,0.5,maharashtra_2,10,moderate,good,refrigerated,39.55,RISKY
2935.74,potato,11.52,31.21,44.64,5.5,0.5,maharashtra_1,6,novice,fair,covered,81.28,CRITICAL
3328.57,potato,18.82,26.82,60.4,21.07,0.87,maharashtra_1,11,moderate,fair,covered,73.06,CRITICAL
145.15,eggplant,6.22,24.84,73.86,0.86,0.5,maharashtra_1,10,novice,fair,open,80.62,CRITICAL
124.31,tomato,33.49,22.86,78.66,1.11,0.78,maharashtra_2,9,expert,poor,covered,63.56,RISKY
43.83,eggplant,22.0,22.88,82.73,7.69,1.23,maharashtra_1,6,moderate,good,open,54.11,RISKY
1296.0,onion,21.77,27.44,71.73,0.91,0.53,maharashtra_3,8,novice,poor,covered,77.54,CRITICAL
45.71,tomato,41.32,35.74,50.35,1.19,0.69,maharashtra_2,9,moderate,poor,refrigerated,66.5,RISKY
29.58,leafy_greens,25.76,34.46,41.2,2.76,1.61,maharashtra_2,1,novice,fair,open,100.0,CRITICAL
330.57,onion,12.72,26.43,63.16,87.42,0.5,maharashtra_1,6,expert,fair,refrigerated,42.77,RISKY
156.94,onion,6.65,33.38,45.12,8.32,0.5,maharashtra_2,6,moderate,good,covered,37.85,RISKY
1997.89,potato,127.96,22.02,93.49,3.2,3.56,maharashtra_3,9,moderate,fair,covered,39.94,RISKY
64.91,tomato,7.22,29.96,53.12,13.68,0.5,maharashtra_1,12,expert,fair,open,82.83,CRITICAL
129.6,tomato,5.25,27.44,64.54,42.28,0.5,maharashtra_1,7,moderate,good,open,88.73,CRITICAL
18.92,eggplant,13.62,31.48,44.67,9.03,0.6,maharashtra_2,5,moderate,fair,open,44.6,RISKY
3582.36,potato,17.29,27.08,59.56,3.58,1.0,maharashtra_3,2,expert,good,open,63.7,RISKY
212.58,onion,55.73,31.03,53.61,0.79,2.15,maharashtra_1,10,moderate,good,covered,40.38,RISKY
171.48,onion,2.77,24.29,68.67,1.4,0.5,maharashtra_3,3,novice,fair,refrigerated,31.26,SAFE
129.6,tomato,4.23,31.77,53.96,24.87,0.5,maharashtra_2,10,moderate,fair,open,94.62,CRITICAL
1296.0,onion,53.77,24.33,68.62,2.05,1.69,maharashtra_3,2,moderate,poor,open,84.58,CRITICAL
80.9,tomato,27.9,27.22,74.96,1.42,0.87,maharashtra_2,4,expert,good,covered,60.52,RISKY
334.8,onion,7.88,36.51,40.0,3.57,0.5,maharashtra_2,3,moderate,fair,open,54.06,RISKY
129.6,tomato,6.04,25.7,64.01,5.88,0.71,maharashtra_1,3,moderate,poor,open,100.0,CRITICAL
86.4,leafy_greens,3.64,24.78,77.06,4.32,0.5,maharashtra_2,1,expert,good,covered,65.93,RISKY
78.47,tomato,8.73,29.75,55.68,4.4,0.78,maharashtra_1,6,novice,good,open,82.55,CRITICAL
